,name,first_name,last_name,new_price,above_100
3959,Julian Newman,Julian,Newman,235.2595971027241,true
3960,Thomas Ferguson,Thomas,Ferguson,52.040353194208876,false
3961,David Swanson,David,Swanson,186.46936390907643,true
3962,Kathryn Dyer,Kathryn,Dyer,204.16773524790344,true
3963,Shari Barry,Shari,Barry,274.43450516312896,true
3964,Holly Wilson,Holly,Wilson,77.41027823826524,false
3965,Lauren Rodriguez,Lauren,Rodriguez,235.30342495526725,true
3966,Wesley Young,Wesley,Young,164.42008304158318,true
3967,Ashley Mckee,Ashley,Mckee,296.052315360196,true
3968,Johnathan Graham,Johnathan,Graham,82.64994534954593,false
3969,Ashley Davis,Ashley,Davis,231.63993177819327,true
3970,Michael Payne,Michael,Payne,116.00107347522108,true
3971,Alicia Crane,Alicia,Crane,66.78863431094666,false
3972,Ruben Smith,Ruben,Smith,163.76306222055115,true
3973,Jeffrey Rodriguez,Jeffrey,Rodriguez,160.583777566054,true
3974,Richard Anderson,Richard,Anderson,127.6735051926795,true
3975,Diana Clayton,Diana,Clayton,97.85797907573424,false
3976,Andrea Huynh,Andrea,Huynh,236.16771409552106,true
3977,John Hale,John,Hale,249.5747358353687,true
3978,William Dunn,William,Dunn,98.62198676690622,false
3979,Brittany Wade,Brittany,Wade,26.533947564873166,false
3980,Sheena Lester,Sheena,Lester,100.65920328900776,true
3981,Ann Gibson,Ann,Gibson,183.7638770259272,true
3982,Cynthia Quinn,Cynthia,Quinn,215.96789775446945,true
3983,Suzanne Colon,Suzanne,Colon,44.36656860817629,false
3984,Julie Paul,Julie,Paul,125.2435091273469,true
3985,Patricia Webb,Patricia,Webb,143.94957569336134,true
3986,Scott Paul,Scott,Paul,297.17915161964004,true
3987,Shirley Bailey,Shirley,Bailey,135.25120189543807,true
3988,Cameron Atkinson,Cameron,Atkinson,75.14467093777822,false
3989,Brian Allen,Brian,Allen,39.099857217529454,false
3990,Gary Gray,Gary,Gray,72.39914336408378,false
3991,Jacqueline Peck,Jacqueline,Peck,149.9933358793535,true
3992,Brenda Rosales,Brenda,Rosales,267.9480452663679,true
3993,Jeffrey Orr,Jeffrey,Orr,259.24633983163056,true
3994,Lisa Snyder,Lisa,Snyder,247.3827006338304,true
3995,Curtis Daniels,Curtis,Daniels,43.41292958349041,false
3996,Jessica Coleman,Jessica,Coleman,31.31181495581192,false
3997,Mason Turner,Mason,Turner,176.3348795882,true
3998,Jessica Lee,Jessica,Lee,118.62799754194998,true
3999,Mary Morris,Mary,Morris,102.88928023122051,true
4000,Desiree Pham,Desiree,Pham,268.0409640687693,true
4001,Melanie Park,Melanie,Park,172.17628002565644,true
4002,Michelle Harmon,Michelle,Harmon,122.24883381963993,true
4003,Brandon Coleman,Brandon,Coleman,152.89921784711558,true
4004,Anthony Fletcher,Anthony,Fletcher,190.2763966939673,true
4005,Martin Allen,Martin,Allen,244.4615078643858,true
4006,Jason Mcdaniel,Jason,Mcdaniel,262.51727021852963,true
4007,Travis Wilkins,Travis,Wilkins,241.23572244284333,true
4008,Ashlee Boyd,Ashlee,Boyd,200.48246408018744,true
4009,Victoria Valdez,Victoria,Valdez,92.7064035217477,false
4010,Patrick Williams,Patrick,Williams,133.3841678954768,true
4011,Johnathan Edwards,Johnathan,Edwards,50.31842550422346,false
4012,Daniel Chambers,Daniel,Chambers,49.7067643880785,false
4013,Alexandra Austin,Alexandra,Austin,154.6325282320309,true
4014,Ryan Garcia,Ryan,Garcia,255.73962837056104,true
4015,Angela Mitchell,Angela,Mitchell,210.28316776284456,true
4016,Joseph Navarro,Joseph,Navarro,222.10398133933987,true
4017,Christina Nunez,Christina,Nunez,181.08014621947154,true
4018,Derrick Sanchez,Derrick,Sanchez,240.6222306664413,true
4019,Angela Ruiz,Angela,Ruiz,29.32475613549611,false
4020,Gregory Mitchell,Gregory,Mitchell,222.9774745111658,true
4021,Ashley Taylor,Ashley,Taylor,225.4311621467065,true
4022,David Weaver,David,Weaver,132.98764334068224,true
4023,Michael Becker,Michael,Becker,202.34647748908174,true
4024,Bryan Lewis,Bryan,Lewis,149.79730809093624,true
4025,James Villegas,James,Villegas,57.00067131213336,false
4026,Samuel Alvarado,Samuel,Alvarado,134.22744558956092,true
4027,Gregory Foster,Gregory,Foster,67.62527960919815,false
4028,Jimmy Martin,Jimmy,Martin,55.818872669875,false
4029,Emily Wilson,Emily,Wilson,265.9112017665249,true
4030,Mark Olsen,Mark,Olsen,88.34406777559822,false
4031,Madeline Jones,Madeline,Jones,49.46777752554348,false
4032,Tammy Becker MD,Tammy,Becker MD,69.55129903519722,false
4033,Christine Ellis,Christine,Ellis,23.766816099056026,false
4034,Justin Mcdowell,Justin,Mcdowell,293.7831154720803,true
4035,Michael Cook,Michael,Cook,187.5718835632784,true
4036,Jesse Johnson,Jesse,Johnson,275.1441050186269,true
4037,Steven Huber,Steven,Huber,268.03614349906974,true
4038,Aimee Brown,Aimee,Brown,209.7419022821912,true
4039,Melinda Morris,Melinda,Morris,125.97650491820136,true
4040,Michael Nichols,Michael,Nichols,233.17109207761257,true
4041,Amanda Rodriguez,Amanda,Rodriguez,220.98461822734325,true
4042,Christina Wilson,Christina,Wilson,31.714020309518066,false
4043,Karen Hughes,Karen,Hughes,253.26184987935883,true
4044,Michael Dorsey,Michael,Dorsey,166.9866826969002,true
4045,Alyssa Salinas,Alyssa,Salinas,190.59093430679653,true
4046,Donald Mason,Donald,Mason,119.89830071242544,true
4047,Amanda Mclaughlin,Amanda,Mclaughlin,209.187993210306,true
4048,Robert Herman,Robert,Herman,141.176435500764,true
4049,Tina Suarez,Tina,Suarez,163.1416394398942,true
4050,James Myers,James,Myers,61.51331838316634,false
4051,Mrs. Destiny Morris MD,Mrs.,Destiny Morris MD,148.2100335197119,true
4052,Dean Sullivan,Dean,Sullivan,247.14210518464057,true
4053,Joseph Lester,Joseph,Lester,158.58980451813542,true
4054,Andrew Serrano,Andrew,Serrano,75.38529002174275,false
4055,Joel Alvarez,Joel,Alvarez,250.52720618261412,true
4056,Antonio Baker,Antonio,Baker,128.11102529666624,true
4057,Cindy Padilla,Cindy,Padilla,222.84486358657082,true
4058,Ryan Huerta,Ryan,Huerta,22.97106726971904,false
4059,John Stein,John,Stein,93.68171884109348,false
4060,Joshua Macias,Joshua,Macias,87.41940543445355,false
4061,Mr. Kevin Walsh,Mr.,Kevin Walsh,122.02960699245988,true
4062,Stuart Daniels,Stuart,Daniels,29.76771872039223,false
4063,Nathan White,Nathan,White,13.595910453082494,false
4064,Matthew Thompson,Matthew,Thompson,282.74916412035117,true
4065,Kenneth Knox,Kenneth,Knox,119.4441946229502,true
4066,Steve Mitchell,Steve,Mitchell,172.10641141460232,true
4067,Craig Hendricks,Craig,Hendricks,261.68396023681186,true
4068,Katherine Padilla,Katherine,Padilla,207.1748030077435,true
4069,Ricky Kerr,Ricky,Kerr,48.79974033300954,false
4070,Maria Rodriguez,Maria,Rodriguez,16.097546512679884,false
4071,John Booker DVM,John,Booker DVM,226.23580191255448,true
4072,Jeffrey Nguyen,Jeffrey,Nguyen,191.3572499668751,true
4073,Jennifer Jackson,Jennifer,Jackson,54.60637351564574,false
4074,Karen Ruiz,Karen,Ruiz,291.7009641028417,true
4075,Jeffrey Rodriguez,Jeffrey,Rodriguez,257.01143575937715,true
4076,Andrew Garrett,Andrew,Garrett,243.34349905356706,true
4077,Gloria Aguilar,Gloria,Aguilar,246.12387898701587,true
4078,Melissa Allison,Melissa,Allison,264.580238787783,true
4079,Amber Haynes,Amber,Haynes,221.1828599725256,true
4080,William Jones,William,Jones,63.46431005637244,false
4081,Steven Morton,Steven,Morton,3.2228663213880515,false
4082,Kathy Erickson,Kathy,Erickson,104.80260133757406,true
4083,Tammy Miller,Tammy,Miller,241.0340095235118,true
4084,Steven Hill,Steven,Hill,237.86501246440056,true
4085,Gregory Carr,Gregory,Carr,103.96235669869483,true
4086,Elizabeth Vega,Elizabeth,Vega,240.67078641885163,true
4087,Samuel Shields,Samuel,Shields,116.05347330657058,true
4088,Jon Mcmillan,Jon,Mcmillan,33.16746225857637,false
4089,Heather Simpson,Heather,Simpson,283.6810902148684,true
4090,Ashley Duncan,Ashley,Duncan,196.96823658385605,true
4091,Matthew Kim,Matthew,Kim,188.60381462984245,true
4092,Nicole Anderson,Nicole,Anderson,281.71879050679695,true
4093,Andrew Conley,Andrew,Conley,161.19747905140656,true
4094,Joshua Jones,Joshua,Jones,284.3000381678793,true
4095,Megan Frederick,Megan,Frederick,286.53288192823686,true
4096,Shawn Yang,Shawn,Yang,66.80153798091919,false
4097,Jennifer Cruz,Jennifer,Cruz,136.10305660555912,true
4098,Jerry Lewis,Jerry,Lewis,116.56471154518647,true
4099,Mr. Gerald Hall PhD,Mr.,Gerald Hall PhD,165.7863419102641,true
4100,Lisa Williams,Lisa,Williams,151.7382705782906,true
4101,Austin Dougherty,Austin,Dougherty,159.16013993379033,true
4102,Tiffany Khan,Tiffany,Khan,180.7098850554273,true
4103,Bradley Hanson,Bradley,Hanson,163.87357498475896,true
4104,Debra Lee,Debra,Lee,7.628367945277724,false
4105,Juan Ellison,Juan,Ellison,114.54794015544778,true
4106,Alexander Knight,Alexander,Knight,83.21405539856724,false
4107,Kristy Johnson,Kristy,Johnson,53.283322519682635,false
4108,Micheal Castro,Micheal,Castro,252.68362337626712,true
4109,Scott Dunn,Scott,Dunn,285.4456877459198,true
4110,Tyler Johnson,Tyler,Johnson,94.73063095343448,false
4111,Daniel Alexander,Daniel,Alexander,174.9467361846555,true
4112,Jennifer Powell,Jennifer,Powell,245.40014003164825,true
4113,Joseph Cross,Joseph,Cross,34.92207274675245,false
4114,Stacy Wright,Stacy,Wright,60.6024685797612,false
4115,Jennifer Sosa,Jennifer,Sosa,209.102324132178,true
4116,Dr. Joel Myers PhD,Dr.,Joel Myers PhD,64.8558150908858,false
4117,Charles Hall,Charles,Hall,55.60324357815467,false
4118,Jennifer Ward,Jennifer,Ward,230.34582093690545,true
4119,Courtney Jones,Courtney,Jones,177.7873713267178,true
4120,Ashley Sanders,Ashley,Sanders,10.169973165669056,false
4121,Monica Thomas,Monica,Thomas,248.86284816296487,true
4122,Stacey Johnston,Stacey,Johnston,29.29713703005289,false
4123,Matthew Fisher,Matthew,Fisher,256.49105355632,true
4124,Stephen Caldwell,Stephen,Caldwell,90.13948261578686,false
4125,Amanda Allen,Amanda,Allen,252.72454514612846,true
4126,Reginald Wheeler,Reginald,Wheeler,187.47169240346943,true
4127,Michael Mckee,Michael,Mckee,108.4985349016589,true
4128,Mrs. Elizabeth Richard,Mrs.,Elizabeth Richard,291.62082079197995,true
4129,Roy Park,Roy,Park,260.1067194421247,true
4130,Alexander Hampton,Alexander,Hampton,163.47346734290596,true
4131,Lisa Smith,Lisa,Smith,107.3994506018768,true
4132,Brian Peters,Brian,Peters,160.48893051512658,true
4133,Brittany King,Brittany,King,192.2294007314024,true
4134,James Fuller,James,Fuller,299.4742194670373,true
4135,Kevin Hernandez,Kevin,Hernandez,268.3482238539535,true
4136,Jason Sanders,Jason,Sanders,279.4106879111458,true
4137,Charles Garcia,Charles,Garcia,28.70450703524795,false
4138,Laura Martin,Laura,Martin,127.6841221485545,true
4139,Joel Aguilar,Joel,Aguilar,217.00834680647114,true
4140,Gina Simmons,Gina,Simmons,297.3098769434613,true
4141,William White,William,White,119.65323619894023,true
4142,Matthew Odonnell,Matthew,Odonnell,167.10806145557962,true
4143,Sara Barnett,Sara,Barnett,248.5900599192112,true
4144,Stephanie Charles,Stephanie,Charles,134.02410375037277,true
4145,Steven Barrett,Steven,Barrett,298.1119629004582,true
4146,Margaret Buckley,Margaret,Buckley,289.2707826982568,true
4147,Jesus Fisher,Jesus,Fisher,160.36012001406573,true
4148,Walter Wiggins,Walter,Wiggins,129.90986052360208,true
4149,Travis Stone,Travis,Stone,197.1841651448656,true
4150,Jonathan Castro,Jonathan,Castro,238.51059651812344,true
4151,Richard Carroll,Richard,Carroll,92.49342136758102,false
4152,Joshua Tapia,Joshua,Tapia,70.45020144396824,false
4153,Ashley Wright,Ashley,Wright,76.43870412805545,false
4154,Karen Smith,Karen,Smith,23.210671907793078,false
4155,Kathryn Oconnell,Kathryn,Oconnell,126.41187981324595,true
4156,Sarah Wagner,Sarah,Wagner,215.31801065655102,true
4157,Sheryl Baker,Sheryl,Baker,164.4894085918221,true
4158,Lisa Scott,Lisa,Scott,148.5371736308695,true
4159,Tamara Mason,Tamara,Mason,12.72067224819098,false
4160,Stephen Perez,Stephen,Perez,258.4584761605017,true
4161,Michelle Fletcher,Michelle,Fletcher,98.23209773476204,false
4162,Krystal Bell,Krystal,Bell,105.68670601879678,true
4163,Maureen Davis,Maureen,Davis,131.3180758647405,true
4164,Ashley Morris,Ashley,Morris,60.792342673199386,false
4165,Felicia Hammond,Felicia,Hammond,126.396568684178,true
4166,Ronald Harper,Ronald,Harper,30.25918404216367,false
4167,Carol Murphy,Carol,Murphy,278.40085194145456,true
4168,Cody Marquez,Cody,Marquez,74.69760869972859,false
4169,Kiara Bishop,Kiara,Bishop,213.15195927881697,true
4170,Jesse Moss,Jesse,Moss,160.02147521769496,true
4171,Maria Mcdonald,Maria,Mcdonald,212.98540980589559,true
4172,John Murphy,John,Murphy,21.29303319439494,false
4173,Patricia Turner,Patricia,Turner,253.64942911590126,true
4174,Reginald Martinez,Reginald,Martinez,260.9501200692997,true
4175,Stephanie Brewer,Stephanie,Brewer,46.43427452624674,false
4176,Kimberly Cooper,Kimberly,Cooper,223.62480142484506,true
4177,Vickie Stuart,Vickie,Stuart,99.0590582726612,false
4178,Louis Williams,Louis,Williams,114.43293541200735,true
4179,Anthony Tapia,Anthony,Tapia,183.3634671075853,true
4180,Devin Pugh,Devin,Pugh,162.52325653769103,true
4181,Sara Brown,Sara,Brown,157.8131237551461,true
4182,Tanya Gonzales,Tanya,Gonzales,27.836699917161397,false
4183,Mrs. Nicole Thomas DDS,Mrs.,Nicole Thomas DDS,0.8279421988239832,false
4184,William Ward,William,Ward,266.2845507264609,true
4185,Ashley Cooper MD,Ashley,Cooper MD,69.44262107570862,false
4186,Aaron Williams,Aaron,Williams,107.65388230446621,true
4187,Michael Russell,Michael,Russell,274.03846467636527,true
4188,Heather Robinson,Heather,Robinson,12.941849114837222,false
4189,Rick Fritz,Rick,Fritz,69.17701508585452,false
4190,Michael Hill,Michael,Hill,264.88777769797224,true
4191,Ethan Garcia,Ethan,Garcia,185.9409439122944,true
4192,Hector Yates,Hector,Yates,10.42055503878142,false
4193,Brandon Willis,Brandon,Willis,24.067004777823566,false
4194,Holly Parker,Holly,Parker,277.65912938141963,true
4195,Karen Herring,Karen,Herring,116.91661198164385,true
4196,Michael Smith,Michael,Smith,33.44799228894454,false
4197,Shawna Andrews,Shawna,Andrews,274.73445125567355,true
4198,Ruben Lee,Ruben,Lee,10.157769290845486,false
4199,Jennifer Taylor,Jennifer,Taylor,60.7795264781226,false
4200,Veronica Obrien,Veronica,Obrien,212.68359872553506,true
4201,Crystal Bryant,Crystal,Bryant,148.71456196037084,true
4202,Lori Guerrero,Lori,Guerrero,177.29286977027428,true
4203,Adam Silva,Adam,Silva,204.4841276503156,true
4204,Jose Mcbride,Jose,Mcbride,42.89423532223263,false
4205,Ernest Simon,Ernest,Simon,12.848450700786795,false
4206,Dana Hernandez,Dana,Hernandez,164.50076594643258,true
4207,Lisa Hopkins,Lisa,Hopkins,269.1158361332566,true
4208,Cory Riley,Cory,Riley,104.3195601660613,true
4209,Danny Davenport,Danny,Davenport,263.73555810142244,true
4210,Zachary Day DDS,Zachary,Day DDS,259.730797175019,true
4211,Amanda Bernard,Amanda,Bernard,240.51258105485292,true
4212,Michelle Lopez PhD,Michelle,Lopez PhD,123.55725969131399,true
4213,Molly Hodges,Molly,Hodges,122.94214900568562,true
4214,Tara Dudley,Tara,Dudley,190.27811207705253,true
4215,Keith Walsh,Keith,Walsh,229.3224534158703,true
4216,Matthew Barrett,Matthew,Barrett,203.4492238500037,true
4217,Leslie Pierce,Leslie,Pierce,293.9357336069633,true
4218,Jonathon Marsh,Jonathon,Marsh,215.0848448574233,true
4219,Kristin Dillon,Kristin,Dillon,249.64103400996842,true
4220,Lauren Harris,Lauren,Harris,110.4188048004072,true
4221,Sean Morales,Sean,Morales,236.9369509660884,true
4222,Stephanie Pierce,Stephanie,Pierce,184.6969693155399,true
4223,Amanda Parker,Amanda,Parker,265.7538269267782,true
4224,Patrick Johnson,Patrick,Johnson,195.1881470048189,true
4225,Jeffrey Lowery,Jeffrey,Lowery,105.54211866787,true
4226,Bethany Morales,Bethany,Morales,35.321015184649184,false
4227,Andrea Dennis,Andrea,Dennis,175.20050784693257,true
4228,John Mendoza,John,Mendoza,262.79525410746515,true
4229,Kevin Campos,Kevin,Campos,140.35154600365706,true
4230,Katie Parks,Katie,Parks,235.76722616629044,true
4231,Robert Johnson,Robert,Johnson,249.59673814752827,true
4232,Lucas Graham,Lucas,Graham,93.13959295678801,false
4233,Evan Anderson,Evan,Anderson,261.946399800524,true
4234,Donna Pineda,Donna,Pineda,190.63114476708745,true
4235,Connie Berger,Connie,Berger,141.89253480528774,true
4236,Todd Jordan,Todd,Jordan,149.2572650140836,true
4237,Arthur Hogan,Arthur,Hogan,214.16060042022252,true
4238,Allison Baxter,Allison,Baxter,150.44146765246282,true
4239,Connie Rogers,Connie,Rogers,115.24251859450982,true
4240,Erin Berger,Erin,Berger,42.19057310274141,false
4241,Christina Schneider,Christina,Schneider,195.35492734284787,true
4242,Jeremy Krueger,Jeremy,Krueger,34.08457451975278,false
4243,Michael Bailey,Michael,Bailey,126.91755205971307,true
4244,Nancy Wood,Nancy,Wood,87.0005467040125,false
4245,Ruben Wise,Ruben,Wise,236.16259363903808,true
4246,Robert Thomas,Robert,Thomas,1.1754261488033158,false
4247,Heidi Elliott,Heidi,Elliott,202.76768152717358,true
4248,Colleen Barnes,Colleen,Barnes,112.44606751277675,true
4249,Evan Stephens,Evan,Stephens,16.31834350687773,false
4250,Yvonne Terrell,Yvonne,Terrell,253.6670795455133,true
4251,David Cooper,David,Cooper,190.22394645955688,true
4252,Philip Hudson,Philip,Hudson,74.56003817877176,false
4253,Ryan Miller,Ryan,Miller,224.32805387889854,true
4254,Sierra Mcdaniel,Sierra,Mcdaniel,28.433446968199767,false
4255,Michelle Benson,Michelle,Benson,103.48797952270408,true
4256,Anthony Spencer,Anthony,Spencer,97.0070541814293,false
4257,Brandon Harrison,Brandon,Harrison,186.4647296682049,true
4258,Kayla Mendoza,Kayla,Mendoza,49.49263965803037,false
4259,Wendy Smith,Wendy,Smith,22.96637075161082,false
4260,Leslie Diaz,Leslie,Diaz,200.98239492723,true
4261,Robert Austin,Robert,Austin,18.740385900533497,false
4262,Grant Snyder,Grant,Snyder,31.611324751448056,false
4263,Lisa Tucker,Lisa,Tucker,10.855014110977855,false
4264,Joseph Mcintyre,Joseph,Mcintyre,40.61343113873639,false
4265,Cynthia Crawford,Cynthia,Crawford,163.98635364782845,true
4266,Debra Reeves,Debra,Reeves,264.53855457343417,true
4267,Brandi Jenkins,Brandi,Jenkins,75.80811688238757,false
4268,Richard Terry,Richard,Terry,57.09148171813274,false
4269,Laura Adams,Laura,Adams,79.97823475204197,false
4270,Jeffery Coleman,Jeffery,Coleman,160.21778493422997,true
4271,James Wright,James,Wright,197.5942473619071,true
4272,Michael Baird,Michael,Baird,27.366964139402043,false
4273,Andrea Campbell,Andrea,Campbell,102.86281303540724,true
4274,Melissa Donaldson,Melissa,Donaldson,299.04218058927586,true
4275,Debra Brown,Debra,Brown,197.13953997588402,true
4276,Jesse Flores,Jesse,Flores,55.22621765176197,false
4277,Keith White,Keith,White,96.4713786038186,false
4278,Amy Haynes,Amy,Haynes,23.77645826805396,false
4279,Nicole Watson,Nicole,Watson,62.17613482668207,false
4280,Mr. Danny Bennett PhD,Mr.,Danny Bennett PhD,259.65184990570754,true
4281,Isabel Young,Isabel,Young,215.73251611302726,true
4282,Rebecca Guzman,Rebecca,Guzman,125.2388104604919,true
4283,Jason Robinson,Jason,Robinson,15.269889991321485,false
4284,Jason Carpenter,Jason,Carpenter,244.40025520784542,true
4285,Teresa Warren,Teresa,Warren,12.738331714013775,false
4286,Tammy Berg,Tammy,Berg,14.184253605989474,false
4287,John Roberts,John,Roberts,217.0001609974247,true
4288,Allison Sloan,Allison,Sloan,222.722890903956,true
4289,Hannah Jones,Hannah,Jones,135.31192067665555,true
4290,Gina Perez,Gina,Perez,52.419849720127814,false
4291,Jennifer Wilson,Jennifer,Wilson,278.3035454536238,true
4292,Donald Brown,Donald,Brown,174.5110373375318,true
4293,Brianna Thomas,Brianna,Thomas,109.76491426228772,true
4294,Jeffery Hicks,Jeffery,Hicks,40.80233963598013,false
4295,Kristi Barrera,Kristi,Barrera,111.23573197593744,true
4296,Ashley Hall,Ashley,Hall,11.007382025349157,false
4297,William Ross,William,Ross,246.798850792783,true
4298,Sharon Rogers,Sharon,Rogers,269.6445291830084,true
4299,Samantha Reyes,Samantha,Reyes,285.11858994380987,true
4300,Jesse Brown,Jesse,Brown,223.73859341325092,true
4301,Sharon Carroll,Sharon,Carroll,259.02471742024227,true
4302,Julia Mueller,Julia,Mueller,179.24005484595298,true
4303,Amanda Adams,Amanda,Adams,95.53072617086521,false
4304,Luis Beck,Luis,Beck,196.94787138822463,true
4305,Gary Ryan,Gary,Ryan,103.37224757809341,true
4306,Carrie Nelson,Carrie,Nelson,39.62851605571135,false
4307,Dustin Cohen,Dustin,Cohen,134.88395545574141,true
4308,Jacob Hood,Jacob,Hood,223.00155241029273,true
4309,John Wright,John,Wright,23.16382223148563,false
4310,Andrew Hansen,Andrew,Hansen,118.94502152399096,true
4311,Tracy Charles,Tracy,Charles,219.7192492769036,true
4312,Teresa Kane,Teresa,Kane,72.668566594249,false
4313,Steve Chavez,Steve,Chavez,17.45069577567312,false
4314,Heather Miller,Heather,Miller,279.6719452843804,true
4315,Kevin Carter,Kevin,Carter,268.6486624148065,true
4316,Alec Davis,Alec,Davis,196.5012661311292,true
4317,David Mitchell,David,Mitchell,65.46654261561115,false
4318,Janet Ramsey,Janet,Ramsey,110.3349572471567,true
4319,Joe Clark,Joe,Clark,159.29074164788406,true
4320,Jared Stephens,Jared,Stephens,187.1385115022836,true
4321,Ernest Fisher,Ernest,Fisher,167.73470555425808,true
4322,Heather Anderson,Heather,Anderson,54.2814131283708,false
4323,Robert White,Robert,White,64.13545631152566,false
4324,Brenda Gonzales,Brenda,Gonzales,246.2889222360297,true
4325,Brandon Johnson,Brandon,Johnson,64.27055189568183,false
4326,Julia Price,Julia,Price,102.1863471663964,true
4327,Bethany Keller,Bethany,Keller,23.30066759794046,false
4328,Andrew Hughes,Andrew,Hughes,259.53141188350685,true
4329,Kevin Cook,Kevin,Cook,205.67826399082932,true
4330,Jessica Lloyd,Jessica,Lloyd,182.78678663541646,true
4331,Tiffany Mathews,Tiffany,Mathews,255.38961197787083,true
4332,Brenda Orr,Brenda,Orr,164.1028402745859,true
4333,Raymond Bryant,Raymond,Bryant,203.9194425552209,true
4334,Cynthia Hill,Cynthia,Hill,18.007116815323343,false
4335,Brenda Martin,Brenda,Martin,137.07694057004738,true
4336,Morgan Martin,Morgan,Martin,30.245328045140052,false
4337,Kelly Jones,Kelly,Jones,174.761000625814,true
4338,Garrett Cortez,Garrett,Cortez,82.15377847454306,false
4339,Sean Munoz,Sean,Munoz,176.29864750720085,true
4340,Jennifer Kennedy,Jennifer,Kennedy,86.27560549794794,false
4341,Ryan Rogers,Ryan,Rogers,295.54824228362463,true
4342,Mary Moore,Mary,Moore,121.54779265399807,true
4343,Kimberly Gomez,Kimberly,Gomez,92.76134992280693,false
4344,Gregory Russell,Gregory,Russell,249.11704536892196,true
4345,Jenna Conway,Jenna,Conway,269.7399699430196,true
4346,Paula Taylor,Paula,Taylor,146.37028949854215,true
4347,Sherry Davis,Sherry,Davis,75.46719838248488,false
4348,Angela Pope,Angela,Pope,87.08661850243436,false
4349,Alicia Petersen,Alicia,Petersen,40.53590012239256,false
4350,Jerry Castillo,Jerry,Castillo,95.92622911794008,false
4351,Mary Hernandez DDS,Mary,Hernandez DDS,60.478977485449505,false
4352,Jessica Morton,Jessica,Morton,70.5288223189238,false
4353,Derrick Lane,Derrick,Lane,178.27598495752792,true
4354,Jennifer Daniels,Jennifer,Daniels,50.86728212019415,false
4355,Troy Taylor,Troy,Taylor,257.7863815154411,true
4356,Travis Dixon,Travis,Dixon,280.80808036280973,true
4357,Ana Garcia,Ana,Garcia,186.2836961009711,true
4358,Robin Johns,Robin,Johns,223.81398423569928,true
4359,Jacqueline Campbell,Jacqueline,Campbell,216.82755426925485,true
4360,Sonya Oconnor,Sonya,Oconnor,207.83718214864084,true
4361,Timothy Simmons,Timothy,Simmons,12.365497663401625,false
4362,Nicholas Davenport,Nicholas,Davenport,204.87431298140254,true
4363,Ashley Norris,Ashley,Norris,190.98113758102158,true
4364,Stephanie Ferguson,Stephanie,Ferguson,176.4478200807919,true
4365,Stephen Gibson,Stephen,Gibson,281.9273557638892,true
4366,Pamela Flores,Pamela,Flores,267.45027655477105,true
4367,Alexandra Marshall,Alexandra,Marshall,120.35998346900746,true
4368,Cynthia Burns,Cynthia,Burns,251.25629889406846,true
4369,Vincent Robles,Vincent,Robles,88.95926153456007,false
4370,Richard Randall,Richard,Randall,153.8003045089706,true
4371,Lisa Christian,Lisa,Christian,61.63554120300388,false
4372,Robert Butler,Robert,Butler,136.83089564740206,true
4373,Wendy Nelson,Wendy,Nelson,225.8217720827594,true
4374,Melinda Wang,Melinda,Wang,160.00174192471218,true
4375,Jasmine Ramsey,Jasmine,Ramsey,105.7982641312112,true
4376,Lori Wilson,Lori,Wilson,293.50214972008274,true
4377,Jacob Marks,Jacob,Marks,142.1962703964381,true
4378,Michael Smith,Michael,Smith,251.45055930206817,true
4379,Thomas Mata,Thomas,Mata,55.93532486557022,false
4380,Laura Ramos,Laura,Ramos,93.29236861810409,false
4381,Sean White,Sean,White,240.5499274929987,true
4382,Nathaniel Martin,Nathaniel,Martin,67.57469270493985,false
4383,Richard Jones,Richard,Jones,9.800347834777668,false
4384,William Beltran,William,Beltran,93.8626734318186,false
4385,Joshua Beard,Joshua,Beard,155.00165509415012,true
4386,Isabel Schmidt,Isabel,Schmidt,151.78844365656485,true
4387,Albert Jefferson,Albert,Jefferson,7.324849521857146,false
4388,Cynthia Cannon,Cynthia,Cannon,190.4811967553597,true
4389,Ryan Miller,Ryan,Miller,185.5386897012368,true
4390,Thomas Lyons,Thomas,Lyons,81.89970364545295,false
4391,Michael Silva,Michael,Silva,274.01912298443943,true
4392,Donna Hill,Donna,Hill,72.13647466062426,false
4393,Marcus Fisher,Marcus,Fisher,67.45343443407263,false
4394,Dale Williams,Dale,Williams,286.26160533588063,true
4395,Adam Smith,Adam,Smith,61.98255030845152,false
4396,Jason Fritz,Jason,Fritz,48.066696670064076,false
4397,Ann Williams,Ann,Williams,124.73003153079185,true
4398,Roberta Hebert,Roberta,Hebert,69.11214832170974,false
4399,Mallory Bennett,Mallory,Bennett,97.11298941909928,false
4400,Jamie Bowman MD,Jamie,Bowman MD,221.71375414678684,true
4401,Robert Rodriguez,Robert,Rodriguez,58.69922245215745,false
4402,Brenda Martinez,Brenda,Martinez,100.91540503073381,true
4403,Jonathan Lowery,Jonathan,Lowery,95.9890591392808,false
4404,Joshua Gordon,Joshua,Gordon,81.34162271486916,false
4405,Jessica Ferguson,Jessica,Ferguson,121.81775789452864,true
4406,Christopher Lee,Christopher,Lee,16.019496867304127,false
4407,Carlos Powell,Carlos,Powell,136.40619354459682,true
4408,Michael White,Michael,White,296.8779781759291,true
4409,Melissa Patel,Melissa,Patel,222.33797792236683,true
